game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
2,1,2,16 71,ckpt-iter6000-e943b3ba-s512,threat-block,1,43
3,1,2,16 71,threat-block,ckpt-iter6000-e943b3ba-s512,-1,40
4,2,2,37 14,ckpt-iter6000-e943b3ba-s512,threat-block,1,33
5,2,2,37 14,threat-block,ckpt-iter6000-e943b3ba-s512,-1,34
6,3,2,42 59,ckpt-iter6000-e943b3ba-s512,threat-block,1,37
7,3,2,42 59,threat-block,ckpt-iter6000-e943b3ba-s512,-1,36
8,4,2,24 57,ckpt-iter6000-e943b3ba-s512,threat-block,1,35
9,4,2,24 57,threat-block,ckpt-iter6000-e943b3ba-s512,-1,34
10,5,2,67 40,ckpt-iter6000-e943b3ba-s512,threat-block,1,39
11,5,2,67 40,threat-block,ckpt-iter6000-e943b3ba-s512,-1,36
12,6,2,47 24,ckpt-iter6000-e943b3ba-s512,threat-block,1,35
13,6,2,47 24,threat-block,ckpt-iter6000-e943b3ba-s512,-1,36
14,7,2,29 24,ckpt-iter6000-e943b3ba-s512,threat-block,1,41
15,7,2,29 24,threat-block,ckpt-iter6000-e943b3ba-s512,-1,40
16,8,2,43 67,ckpt-iter6000-e943b3ba-s512,threat-block,1,29
17,8,2,43 67,threat-block,ckpt-iter6000-e943b3ba-s512,-1,38
18,9,2,20 22,ckpt-iter6000-e943b3ba-s512,threat-block,1,35
19,9,2,20 22,threat-block,ckpt-iter6000-e943b3ba-s512,-1,36
0,0,2,53 73,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,45
1,0,2,53 73,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,40
2,1,2,73 10,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,35
3,1,2,73 10,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,48
4,2,2,33 59,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,41
5,2,2,33 59,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,38
6,3,2,52 70,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,43
7,3,2,52 70,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,38
8,4,2,36 2,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,41
9,4,2,36 2,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,46
10,5,2,9 7,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,49
11,5,2,9 7,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,34
12,6,2,73 13,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,31
13,6,2,73 13,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,34
14,7,2,68 52,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,41
15,7,2,68 52,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,44
16,8,2,20 18,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,37
17,8,2,20 18,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,42
18,9,2,23 51,ckpt-iter6000-e943b3ba-s512,openspiel-mcts,1,45
19,9,2,23 51,openspiel-mcts,ckpt-iter6000-e943b3ba-s512,-1,38
0,0,2,79 67,ckpt-iter6000-e943b3ba-s512,utttai-128,0,53
1,0,2,79 67,utttai-128,ckpt-iter6000-e943b3ba-s512,0,43
2,1,2,34 68,ckpt-iter6000-e943b3ba-s512,utttai-128,0,54
3,1,2,34 68,utttai-128,ckpt-iter6000-e943b3ba-s512,0,53
4,2,2,63 7,ckpt-iter6000-e943b3ba-s512,utttai-128,-1,50
5,2,2,63 7,utttai-128,ckpt-iter6000-e943b3ba-s512,0,52
6,3,2,3 33,ckpt-iter6000-e943b3ba-s512,utttai-128,0,52
7,3,2,3 33,utttai-128,ckpt-iter6000-e943b3ba-s512,0,51
8,4,2,9 1,ckpt-iter6000-e943b3ba-s512,utttai-128,-1,58
9,4,2,9 1,utttai-128,ckpt-iter6000-e943b3ba-s512,0,57
10,5,2,8 77,ckpt-iter6000-e943b3ba-s512,utttai-128,1,49
11,5,2,8 77,utttai-128,ckpt-iter6000-e943b3ba-s512,1,53
12,6,2,36 8,ckpt-iter6000-e943b3ba-s512,utttai-128,1,47
13,6,2,36 8,utttai-128,ckpt-iter6000-e943b3ba-s512,-1,40
14,7,2,49 40,ckpt-iter6000-e943b3ba-s512,utttai-128,0,56
15,7,2,49 40,utttai-128,ckpt-iter6000-e943b3ba-s512,-1,52
16,8,2,58 43,ckpt-iter6000-e943b3ba-s512,utttai-128,0,55
17,8,2,58 43,utttai-128,ckpt-iter6000-e943b3ba-s512,0,53
18,9,2,70 64,ckpt-iter6000-e943b3ba-s512,utttai-128,1,43
19,9,2,70 64,utttai-128,ckpt-iter6000-e943b3ba-s512,0,52
0,0,2,79 64,cpp-alphabeta-d6,cpp-alphabeta-d4,1,51
1,0,2,79 64,cpp-alphabeta-d4,cpp-alphabeta-d6,0,71
2,1,2,73 13,cpp-alphabeta-d6,cpp-alphabeta-d4,-1,56
3,1,2,73 13,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,56
4,2,2,66 28,cpp-alphabeta-d6,cpp-alphabeta-d4,0,55
5,2,2,66 28,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,62
6,3,2,60 59,cpp-alphabeta-d6,cpp-alphabeta-d4,1,63
7,3,2,60 59,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,48
8,4,2,24 57,cpp-alphabeta-d6,cpp-alphabeta-d4,1,53
9,4,2,24 57,cpp-alphabeta-d4,cpp-alphabeta-d6,1,45
10,5,2,75 27,cpp-alphabeta-d6,cpp-alphabeta-d4,1,53
11,5,2,75 27,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,54
12,6,2,33 60,cpp-alphabeta-d6,cpp-alphabeta-d4,0,63
13,6,2,33 60,cpp-alphabeta-d4,cpp-alphabeta-d6,0,57
14,7,2,42 58,cpp-alphabeta-d6,cpp-alphabeta-d4,0,62
15,7,2,42 58,cpp-alphabeta-d4,cpp-alphabeta-d6,1,59
16,8,2,30 29,cpp-alphabeta-d6,cpp-alphabeta-d4,1,57
17,8,2,30 29,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,52
18,9,2,73 15,cpp-alphabeta-d6,cpp-alphabeta-d4,1,57
19,9,2,73 15,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,56
0,0,2,43 64,cpp-alphabeta-d6,tactical,1,63
1,0,2,43 64,tactical,cpp-alphabeta-d6,-1,56
2,1,2,65 18,cpp-alphabeta-d6,tactical,1,55
3,1,2,65 18,tactical,cpp-alphabeta-d6,1,55
4,2,2,40 38,cpp-alphabeta-d6,tactical,1,65
5,2,2,40 38,tactical,cpp-alphabeta-d6,-1,58
6,3,2,24 55,cpp-alphabeta-d6,tactical,1,57
7,3,2,24 55,tactical,cpp-alphabeta-d6,-1,54
8,4,2,6 55,cpp-alphabeta-d6,tactical,1,53
9,4,2,6 55,tactical,cpp-alphabeta-d6,-1,54
