game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
12,6,2,44 80,cpp-alphabeta-d10,threat-block,1,39
13,6,2,44 80,threat-block,cpp-alphabeta-d10,-1,40
14,7,2,1 16,cpp-alphabeta-d10,threat-block,1,39
15,7,2,1 16,threat-block,cpp-alphabeta-d10,-1,44
16,8,2,4 42,cpp-alphabeta-d10,threat-block,1,45
17,8,2,4 42,threat-block,cpp-alphabeta-d10,-1,48
18,9,2,9 6,cpp-alphabeta-d10,threat-block,0,43
19,9,2,9 6,threat-block,cpp-alphabeta-d10,-1,40
0,0,2,73 17,cpp-alphabeta-d10,openspiel-mcts-100,1,47
1,0,2,73 17,openspiel-mcts-100,cpp-alphabeta-d10,-1,58
2,1,2,64 17,cpp-alphabeta-d10,openspiel-mcts-100,1,39
3,1,2,64 17,openspiel-mcts-100,cpp-alphabeta-d10,-1,46
4,2,2,8 74,cpp-alphabeta-d10,openspiel-mcts-100,1,51
5,2,2,8 74,openspiel-mcts-100,cpp-alphabeta-d10,0,50
6,3,2,76 40,cpp-alphabeta-d10,openspiel-mcts-100,1,55
7,3,2,76 40,openspiel-mcts-100,cpp-alphabeta-d10,-1,56
8,4,2,35 78,cpp-alphabeta-d10,openspiel-mcts-100,1,47
9,4,2,35 78,openspiel-mcts-100,cpp-alphabeta-d10,-1,56
10,5,2,69 56,cpp-alphabeta-d10,openspiel-mcts-100,1,47
11,5,2,69 56,openspiel-mcts-100,cpp-alphabeta-d10,-1,28
12,6,2,58 40,cpp-alphabeta-d10,openspiel-mcts-100,1,47
13,6,2,58 40,openspiel-mcts-100,cpp-alphabeta-d10,-1,52
14,7,2,43 65,cpp-alphabeta-d10,openspiel-mcts-100,1,51
15,7,2,43 65,openspiel-mcts-100,cpp-alphabeta-d10,-1,48
16,8,2,5 53,cpp-alphabeta-d10,openspiel-mcts-100,1,27
17,8,2,5 53,openspiel-mcts-100,cpp-alphabeta-d10,-1,40
18,9,2,62 73,cpp-alphabeta-d10,openspiel-mcts-100,1,55
19,9,2,62 73,openspiel-mcts-100,cpp-alphabeta-d10,-1,54
0,0,2,43 65,cpp-alphabeta-d10,utttai-128,-1,40
1,0,2,43 65,utttai-128,cpp-alphabeta-d10,0,55
2,1,2,51 57,cpp-alphabeta-d10,utttai-128,-1,52
3,1,2,51 57,utttai-128,cpp-alphabeta-d10,1,43
4,2,2,41 52,cpp-alphabeta-d10,utttai-128,-1,42
5,2,2,41 52,utttai-128,cpp-alphabeta-d10,-1,54
6,3,2,31 44,cpp-alphabeta-d10,utttai-128,0,56
7,3,2,31 44,utttai-128,cpp-alphabeta-d10,1,43
8,4,2,49 43,cpp-alphabeta-d10,utttai-128,-1,40
9,4,2,49 43,utttai-128,cpp-alphabeta-d10,1,59
10,5,2,40 44,cpp-alphabeta-d10,utttai-128,0,56
11,5,2,40 44,utttai-128,cpp-alphabeta-d10,1,57
12,6,2,66 28,cpp-alphabeta-d10,utttai-128,-1,48
13,6,2,66 28,utttai-128,cpp-alphabeta-d10,1,43
14,7,2,60 55,cpp-alphabeta-d10,utttai-128,-1,48
15,7,2,60 55,utttai-128,cpp-alphabeta-d10,1,51
16,8,2,8 79,cpp-alphabeta-d10,utttai-128,-1,40
17,8,2,8 79,utttai-128,cpp-alphabeta-d10,1,49
18,9,2,3 31,cpp-alphabeta-d10,utttai-128,0,51
19,9,2,3 31,utttai-128,cpp-alphabeta-d10,1,51
0,0,2,6 56,cpp-alphabeta-d6,cpp-alphabeta-d4,1,43
1,0,2,6 56,cpp-alphabeta-d4,cpp-alphabeta-d6,1,53
2,1,2,61 64,cpp-alphabeta-d6,cpp-alphabeta-d4,1,59
3,1,2,61 64,cpp-alphabeta-d4,cpp-alphabeta-d6,0,54
4,2,2,26 76,cpp-alphabeta-d6,cpp-alphabeta-d4,1,49
5,2,2,26 76,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,60
6,3,2,7 63,cpp-alphabeta-d6,cpp-alphabeta-d4,1,49
7,3,2,7 63,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,54
8,4,2,54 1,cpp-alphabeta-d6,cpp-alphabeta-d4,1,51
9,4,2,54 1,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,54
10,5,2,19 16,cpp-alphabeta-d6,cpp-alphabeta-d4,0,58
11,5,2,19 16,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,54
12,6,2,32 45,cpp-alphabeta-d6,cpp-alphabeta-d4,0,60
13,6,2,32 45,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,50
14,7,2,46 12,cpp-alphabeta-d6,cpp-alphabeta-d4,0,62
15,7,2,46 12,cpp-alphabeta-d4,cpp-alphabeta-d6,-1,54
16,8,2,67 40,cpp-alphabeta-d6,cpp-alphabeta-d4,1,55
