game_id,pair_id,opening_plies,opening_moves,player_x,player_o,winner,moves
2,1,2,5 46,cpp-alphabeta-d6,openspiel-mcts,1,57
3,1,2,5 46,openspiel-mcts,cpp-alphabeta-d6,-1,44
0,0,2,69 55,cpp-alphabeta-d6,utttai-128,-1,42
1,0,2,69 55,utttai-128,cpp-alphabeta-d6,1,45
2,1,2,6 54,cpp-alphabeta-d6,utttai-128,-1,38
3,1,2,6 54,utttai-128,cpp-alphabeta-d6,1,45
0,0,2,58 44,cpp-alphabeta-d4,tactical,1,53
1,0,2,58 44,tactical,cpp-alphabeta-d4,-1,52
2,1,2,15 55,cpp-alphabeta-d4,tactical,1,55
3,1,2,15 55,tactical,cpp-alphabeta-d4,0,64
0,0,2,4 40,cpp-alphabeta-d4,threat-block,1,39
1,0,2,4 40,threat-block,cpp-alphabeta-d4,-1,38
2,1,2,38 24,cpp-alphabeta-d4,threat-block,1,43
3,1,2,38 24,threat-block,cpp-alphabeta-d4,-1,40
0,0,2,11 19,cpp-alphabeta-d4,openspiel-mcts,1,37
1,0,2,11 19,openspiel-mcts,cpp-alphabeta-d4,-1,52
2,1,2,45 3,cpp-alphabeta-d4,openspiel-mcts,1,47
3,1,2,45 3,openspiel-mcts,cpp-alphabeta-d4,-1,30
0,0,2,80 73,cpp-alphabeta-d4,utttai-128,-1,46
1,0,2,80 73,utttai-128,cpp-alphabeta-d4,1,41
2,1,2,57 35,cpp-alphabeta-d4,utttai-128,-1,42
3,1,2,57 35,utttai-128,cpp-alphabeta-d4,1,49
0,0,2,71 78,tactical,threat-block,1,45
1,0,2,71 78,threat-block,tactical,0,39
2,1,2,34 70,tactical,threat-block,1,43
3,1,2,34 70,threat-block,tactical,0,43
0,0,2,57 27,tactical,openspiel-mcts,1,47
1,0,2,57 27,openspiel-mcts,tactical,0,59
2,1,2,16 68,tactical,openspiel-mcts,-1,52
3,1,2,16 68,openspiel-mcts,tactical,1,47
0,0,2,70 65,tactical,utttai-128,-1,46
1,0,2,70 65,utttai-128,tactical,1,43
2,1,2,39 32,tactical,utttai-128,-1,50
3,1,2,39 32,utttai-128,tactical,1,51
0,0,2,33 60,threat-block,openspiel-mcts,0,52
1,0,2,33 60,openspiel-mcts,threat-block,1,37
2,1,2,7 64,threat-block,openspiel-mcts,1,45
3,1,2,7 64,openspiel-mcts,threat-block,1,43
0,0,2,18 1,threat-block,utttai-128,-1,40
1,0,2,18 1,utttai-128,threat-block,1,31
2,1,2,18 8,threat-block,utttai-128,-1,30
3,1,2,18 8,utttai-128,threat-block,1,33
0,0,2,63 1,openspiel-mcts,utttai-128,-1,38
1,0,2,63 1,utttai-128,openspiel-mcts,1,47
2,1,2,30 35,openspiel-mcts,utttai-128,-1,44
3,1,2,30 35,utttai-128,openspiel-mcts,1,33
